Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Performance,Experience,Status,Work_Mode,Salary,Year,Country,City,Age,Job_Level
EMP0963174,Korinna Mies,Operations,Operations Analyst,2023-04-21,Excellent,12,Active,On-site,149806.0,2023,Germany,Frankfurt,35,Senior
EMP0420788,Diane Moore,Sales,Sales Director,2024-06-02,Satisfactory,1,Active,Hybrid,53088.0,2024,United Kingdom,London,26,Junior
EMP0226528,Janna Dippel B.A.,Operations,Operations Analyst,2018-09-16,Satisfactory,10,Active,On-site,111249.0,2018,Germany,Frankfurt,36,Senior
EMP0983401,Imelda Gucci-Crispi,IT,IT Manager,2022-01-29,Excellent,2,Active,On-site,52046.0,2022,Italy,Turin,27,Junior
EMP0435115,Lenn Gerrits,IT,Software Developer,2022-03-23,Good,4,Active,On-site,87830.0,2022,Netherlands,The Hague,30,Mid
EMP1014200,Tomas Bloch,IT,DevOps Engineer,2019-04-05,Good,0,Active,On-site,64071.0,2019,Germany,Frankfurt,27,Junior
EMP0172774,Brunilda Gilabert,Sales,Sales Manager,2025-03-24,Good,2,Active,On-site,41197.0,2025,Spain,Barcelona,30,Junior
EMP1659479,Flora Gramsci,Sales,Sales Executive,2023-11-01,Good,3,Active,Remote,42490.0,2023,Italy,Turin,27,Junior
EMP0769483,Kyano Nijman-Mercks,Sales,Sales Executive,2022-10-01,Excellent,2,Active,On-site,50078.0,2022,Netherlands,Eindhoven,27,Junior
EMP1901431,Maurizio Schönland,Operations,Operations Manager,2020-10-16,Good,5,Active,On-site,87088.0,2020,Germany,Munich,25,Mid
EMP1357562,Fernando Montero,IT,System Admin,2019-07-14,Good,5,Active,On-site,91977.0,2019,Spain,Bilbao,30,Mid
EMP0972365,Ljubica Stiffel,Operations,Logistics,2024-04-18,Good,0,Active,On-site,41573.0,2024,Germany,Frankfurt,23,Junior
EMP0681257,Irma Agudo,IT,Software Developer,2013-07-16,Needs Improvement,13,Terminated,Remote,159086.0,2013,Spain,Bilbao,45,Senior
EMP0950210,Alba Folch Suárez,IT,Data Engineer,2013-08-16,Excellent,3,Active,Hybrid,50221.0,2013,Spain,Seville,30,Junior
EMP1018776,Sig.ra Federica Buonauro,IT,Data Engineer,2016-09-04,Satisfactory,2,Resigned,On-site,53651.0,2016,Italy,Naples,28,Junior
EMP1538942,Gaetano Kitzmann-Jacob,Operations,Supply Chain,2021-11-06,Satisfactory,0,Active,On-site,53110.0,2021,Germany,Berlin,26,Junior
EMP1533797,Valérie de la Martineau,Operations,Logistics,2018-04-01,Excellent,9,Active,Remote,133946.0,2018,France,Nice,33,Senior
EMP0252946,Gianluca Broschi,Finance,Financial Analyst,2010-01-21,Satisfactory,9,Active,On-site,118551.0,2010,Italy,Naples,39,Senior
EMP1005564,Nancy Kranz,HR,Recruiter,2020-01-29,Good,5,Active,Hybrid,71574.0,2020,Germany,Berlin,30,Mid
EMP1915640,Willem le Briel-van Beek,Operations,Operations Director,2018-10-04,Excellent,1,Active,On-site,54944.0,2018,Netherlands,Amsterdam,24,Junior
EMP0846849,Arnim Herrmann,HR,HR Manager,2024-07-28,Good,8,Active,Remote,66017.0,2024,Germany,Hamburg,35,Mid
EMP0709626,Victorino Cervantes Garcia,Sales,Sales Manager,2022-07-25,Good,6,Active,On-site,85013.0,2022,Spain,Seville,26,Mid
EMP0520474,Diane Martineau,Sales,Sales Manager,2010-06-07,Good,16,Active,Remote,208388.0,2010,France,Lyon,48,Director
EMP1238792,Georges Weber-Étienne,Operations,Operations Director,2008-03-24,Satisfactory,1,Active,On-site,50109.0,2008,France,Paris,33,Junior
EMP0961865,Clémence Martin Le Olivier,Finance,Tax Specialist,2024-11-04,Excellent,7,Active,Remote,88333.0,2024,France,Marseille,28,Mid
EMP0342830,Reiner Täsche,Operations,Operations Director,2023-04-25,Satisfactory,1,Active,On-site,46185.0,2023,Germany,Hamburg,30,Junior
EMP1770991,Olivie de Lecoq,Operations,Supply Chain,2019-05-27,Good,11,Active,On-site,157719.0,2019,France,Lyon,36,Senior
EMP1630628,Yves-François Lévêque,Sales,Business Development,2022-12-17,Satisfactory,0,Active,On-site,57961.0,2022,France,Lyon,26,Junior
EMP1621780,pani Melania Zbróg,Sales,Sales Manager,2020-10-21,Good,10,Resigned,On-site,127679.0,2020,Poland,Poznan,32,Senior
EMP1652401,David Ollivier,Operations,Operations Analyst,2025-07-22,Needs Improvement,0,Active,On-site,51077.0,2025,France,Marseille,24,Junior
EMP1416393,Mr Antony Brady,IT,Data Engineer,2026-01-30,Satisfactory,1,Active,Remote,64410.0,2026,United Kingdom,London,27,Junior
EMP1599014,Guy Tanguy,Finance,Accountant,2016-05-09,Satisfactory,2,Active,On-site,51130.0,2016,France,Toulouse,25,Junior
EMP1985007,Dr. Marta Römer,Operations,Logistics,2025-04-18,Satisfactory,1,Active,On-site,37958.0,2025,Germany,Cologne,30,Junior
EMP0386717,Jérôme Le Loiseau,Sales,Business Development,2017-12-27,Excellent,5,Active,Hybrid,73221.0,2017,France,Lyon,30,Mid
EMP0371136,Dr. Sigmund Sorgatz B.Eng.,Sales,Sales Executive,2021-01-23,Satisfactory,7,Active,Remote,100778.0,2021,Germany,Hamburg,33,Mid
EMP0250441,Émilie Carre-Lagarde,Finance,Finance Manager,2020-03-24,Good,2,Active,On-site,59037.0,2020,France,Toulouse,28,Junior
EMP1996746,Mrs Marian Ryan,Operations,Operations Director,2024-04-15,Satisfactory,2,Active,Hybrid,51815.0,2024,United Kingdom,Edinburgh,31,Junior
EMP0005202,Klara Szmajda,IT,Software Developer,2026-03-11,Good,0,Active,On-site,49578.0,2026,Poland,Wroclaw,24,Junior
EMP0562350,Ricky Harris,Sales,Regional Lead,2008-03-24,Excellent,16,Active,Remote,215727.0,2008,United Kingdom,London,41,Director
EMP1533261,Susan Lemaire,Sales,Sales Executive,2025-09-27,Good,7,Active,Remote,92430.0,2025,France,Marseille,30,Mid
EMP0853945,Richard Fisher,Sales,Business Development,2018-04-23,Excellent,5,Active,On-site,78305.0,2018,United Kingdom,Leeds,34,Mid
EMP1325167,Dr. Karl Radisch,Sales,Business Development,2022-09-04,Satisfactory,4,Active,Hybrid,92640.0,2022,Germany,Hamburg,29,Mid
EMP0086829,Deborah Hawkins,Operations,Logistics,2021-10-19,Satisfactory,2,Active,On-site,56085.0,2021,United Kingdom,Leeds,28,Junior
EMP0360907,Olga Geisler B.A.,Operations,Operations Analyst,2017-06-18,Good,7,Active,On-site,96033.0,2017,Germany,Hamburg,29,Mid
EMP0989095,Laura Hartley,Sales,Sales Executive,2016-03-08,Satisfactory,4,Active,On-site,76251.0,2016,United Kingdom,London,27,Mid
EMP0461152,Mr Elliot Baker,IT,IT Manager,2017-10-05,Satisfactory,5,Resigned,Remote,92101.0,2017,United Kingdom,London,31,Mid
EMP0282042,Ise Garret,Operations,Logistics,2021-05-06,Good,6,Active,On-site,80253.0,2021,Netherlands,Amsterdam,29,Mid
EMP1117626,Juliette Morin de la Laroche,Sales,Sales Director,2017-03-25,Good,3,Active,On-site,58816.0,2017,France,Paris,24,Junior
EMP0902900,pani Kaja Kulczak,Operations,Logistics,2025-07-27,Good,3,Active,Hybrid,43673.0,2025,Poland,Poznan,27,Junior
EMP1272119,Falk Schacht-Bolzmann,Sales,Business Development,2011-12-11,Satisfactory,15,Active,Hybrid,131108.0,2011,Germany,Frankfurt,38,Senior
EMP1914961,Daniel Nicolas,Operations,Operations Director,2017-11-16,Good,2,Resigned,On-site,51955.0,2017,France,Lyon,22,Junior
EMP1896170,Thibault Colas,HR,Recruiter,2014-03-15,Satisfactory,8,Active,On-site,73910.0,2014,France,Nice,33,Mid
EMP0829663,Jacques du Robert,Operations,Operations Director,2025-06-02,Satisfactory,1,Active,On-site,40942.0,2025,France,Nice,29,Junior
EMP1220379,Martha Linke B.A.,Operations,Operations Manager,2022-10-30,Needs Improvement,1,Terminated,On-site,55350.0,2022,Germany,Hamburg,25,Junior
EMP1804298,Justina Kruschwitz,Operations,Operations Analyst,2022-03-31,Good,3,Resigned,Remote,46348.0,2022,Germany,Berlin,25,Junior
EMP0425468,Ugolino Aulenti,Operations,Supply Chain,2025-02-26,Good,7,Active,Remote,79209.0,2025,Italy,Milan,31,Mid
EMP0224283,Gracia Perelló Sastre,IT,DevOps Engineer,2020-02-11,Satisfactory,8,Resigned,On-site,93387.0,2020,Spain,Bilbao,34,Mid
EMP0122639,Eugenia Fröhlich,Sales,Sales Director,2020-07-08,Satisfactory,7,Active,Hybrid,87962.0,2020,Germany,Hamburg,34,Mid
EMP1677620,Ben Adams,Sales,Regional Lead,2024-06-24,Good,0,Active,Remote,58844.0,2024,United Kingdom,Edinburgh,24,Junior
EMP0954976,Maurice Laporte,IT,IT Manager,2025-05-31,Excellent,1,Resigned,Hybrid,60975.0,2025,France,Paris,27,Junior
EMP0165029,Oreste Burcardo,Sales,Sales Executive,2017-08-29,Good,0,Active,On-site,56064.0,2017,Italy,Rome,24,Junior
EMP1493205,Mette Stichter-van Luyssel,Finance,Financial Analyst,2022-03-10,Satisfactory,5,Active,On-site,77985.0,2022,Netherlands,Utrecht,28,Mid
EMP1279329,Jenna Griffiths-Harper,Sales,Regional Lead,2008-03-24,Good,18,Active,Remote,250221.0,2008,United Kingdom,Manchester,46,Director
EMP0553762,Maryse Bodin,Sales,Regional Lead,2024-09-23,Satisfactory,2,Active,Remote,57172.0,2024,France,Marseille,31,Junior
EMP0207540,Hans-J. Ladeck,IT,DevOps Engineer,2020-03-06,Good,5,Resigned,Hybrid,92871.0,2020,Germany,Frankfurt,29,Mid
EMP0613343,Friedhilde Zimmer,Operations,Supply Chain,2025-05-29,Satisfactory,0,Active,On-site,39214.0,2025,Germany,Berlin,21,Junior
EMP0115669,Candela Casanovas Posada,Sales,Regional Lead,2018-06-15,Good,15,Active,On-site,134640.0,2018,Spain,Barcelona,44,Senior
EMP1891179,Anne Gomez,Finance,CFO,2024-10-29,Good,2,Active,Remote,63337.0,2024,France,Toulouse,29,Junior
EMP1931372,Beverley Francis,Sales,Sales Manager,2024-04-03,Satisfactory,3,Active,On-site,55478.0,2024,United Kingdom,Edinburgh,23,Junior
EMP1820336,Guillermo Paniagua Casares,Sales,Sales Manager,2017-01-23,Satisfactory,15,Active,Hybrid,139260.0,2017,Spain,Bilbao,37,Senior
EMP1193441,Alcides Quesada Porras,Operations,Supply Chain,2025-06-18,Good,1,Resigned,Remote,45098.0,2025,Spain,Barcelona,27,Junior
EMP0350573,Joost van Mil,IT,DevOps Engineer,2024-09-05,Satisfactory,0,Active,On-site,60695.0,2024,Netherlands,Eindhoven,26,Junior
EMP1826190,Marguerite Bonnet de la Texier,HR,Recruiter,2017-02-23,Excellent,12,Active,On-site,129470.0,2017,France,Toulouse,36,Senior
EMP0298837,Emma Williams,IT,DevOps Engineer,2023-04-06,Needs Improvement,3,Active,Remote,51767.0,2023,United Kingdom,Edinburgh,27,Junior
EMP1541270,Leocadia Escolano Batalla,Operations,Supply Chain,2024-12-17,Needs Improvement,1,Active,Hybrid,44486.0,2024,Spain,Bilbao,24,Junior
EMP1128781,Claude Mahe,Finance,CFO,2022-12-17,Good,0,Active,On-site,59037.0,2022,France,Marseille,27,Junior
EMP0299393,James Hughes,Finance,Finance Manager,2023-05-05,Satisfactory,1,Active,Hybrid,44342.0,2023,United Kingdom,Manchester,26,Junior
EMP0941922,Paloma Saraceno,Operations,Operations Manager,2021-08-22,Good,13,Active,Remote,130112.0,2021,Italy,Rome,38,Senior
EMP0815309,Zlatko Wulff,Finance,CFO,2026-02-26,Needs Improvement,1,Active,On-site,59802.0,2026,Germany,Munich,26,Junior
EMP0698832,Raymond de Charles,HR,Talent Specialist,2015-09-03,Good,22,Active,On-site,207509.0,2015,France,Nice,49,Director
EMP1860156,Tymoteusz Bakiera,Operations,Operations Manager,2013-01-26,Good,7,Active,On-site,89513.0,2013,Poland,Lodz,32,Mid
EMP0455172,Eleonore Schmidt,Sales,Regional Lead,2025-04-18,Needs Improvement,1,Active,On-site,48701.0,2025,Germany,Munich,27,Junior
EMP1296704,Zbigniew Mälzer,Operations,Operations Analyst,2023-07-05,Good,5,Active,On-site,80164.0,2023,Germany,Munich,29,Mid
EMP1317226,Alice Müller,Sales,Regional Lead,2025-09-03,Good,0,Resigned,On-site,46136.0,2025,Germany,Berlin,24,Junior
EMP1883934,Ann-Kathrin Bloch,Sales,Sales Director,2024-07-25,Good,2,Active,On-site,48510.0,2024,Germany,Berlin,24,Junior
EMP0514926,Reina Cordero Pont,Sales,Business Development,2019-12-21,Excellent,9,Active,On-site,143333.0,2019,Spain,Bilbao,34,Senior
EMP1295970,Gaspare Vergerio-Medici,Sales,Sales Executive,2008-03-24,Excellent,8,Active,Remote,98255.0,2008,Italy,Milan,32,Mid
EMP1658778,Sig.ra Marisa Odescalchi,Operations,Operations Manager,2025-01-09,Good,2,Active,Remote,56062.0,2025,Italy,Rome,28,Junior
EMP1388672,Manja Hofmann B.Sc.,Finance,Financial Analyst,2026-02-18,Excellent,7,Resigned,Remote,85676.0,2026,Germany,Berlin,34,Mid
EMP1707431,Vincent Cox,HR,Talent Specialist,2023-03-30,Excellent,5,Active,On-site,65318.0,2023,United Kingdom,Manchester,28,Mid
EMP0864581,Sante Bossi,Operations,Operations Manager,2025-07-31,Good,1,Active,On-site,41513.0,2025,Italy,Venice,24,Junior
EMP0496519,Bela Schweitzer,Operations,Supply Chain,2021-04-06,Good,4,Active,On-site,81623.0,2021,Germany,Berlin,32,Mid
EMP1223437,Karl-August Bolnbach,HR,HR Director,2024-04-02,Good,7,Active,On-site,75384.0,2024,Germany,Munich,32,Mid
EMP0826218,Mirella Klotz,HR,Talent Specialist,2024-05-22,Excellent,0,Active,On-site,50800.0,2024,Germany,Munich,25,Junior
EMP1306272,Hélène Marchal,Operations,Logistics,2013-03-26,Satisfactory,9,Active,Hybrid,122145.0,2013,France,Paris,37,Senior
EMP1346876,Adolf Segebahn,IT,IT Manager,2019-08-29,Satisfactory,10,Active,On-site,148060.0,2019,Germany,Munich,34,Senior
EMP1101919,Heather Barnes-Bates,IT,Software Developer,2025-12-04,Good,2,Active,On-site,56962.0,2025,United Kingdom,Edinburgh,30,Junior
EMP1369260,Albert Bolzmann,Sales,Regional Lead,2011-11-17,Good,30,Active,On-site,208010.0,2011,Germany,Frankfurt,57,Director
EMP1028153,Milena Soranzo,Operations,Operations Analyst,2023-06-19,Good,0,Active,On-site,45281.0,2023,Italy,Naples,23,Junior
EMP0727762,Georgia Foster-Carter,Sales,Regional Lead,2024-04-28,Satisfactory,1,Active,On-site,58407.0,2024,United Kingdom,Edinburgh,22,Junior
EMP0894574,Teodora Rios Villar,Finance,CFO,2019-12-30,Satisfactory,13,Active,Hybrid,170903.0,2019,Spain,Madrid,35,Senior
EMP0689195,Plinio Beltrán,IT,Data Engineer,2019-11-02,Satisfactory,1,Active,Remote,62140.0,2019,Spain,Bilbao,28,Junior
EMP0666254,Francesco Rosiello,Operations,Supply Chain,2022-04-06,Good,8,Active,On-site,78738.0,2022,Italy,Naples,37,Mid
EMP1393361,Roy Woods,Sales,Regional Lead,2008-03-24,Good,10,Active,On-site,146134.0,2008,United Kingdom,Manchester,33,Senior
EMP1188952,Frau Cordula Thies MBA.,IT,Data Engineer,2016-03-19,Satisfactory,5,Active,On-site,87480.0,2016,Germany,Cologne,34,Mid
EMP0344854,Mrs Sharon Mellor,IT,Data Engineer,2011-05-29,Good,11,Active,On-site,169720.0,2011,United Kingdom,Birmingham,38,Senior
EMP0219960,Susanne Petit,Sales,Regional Lead,2021-12-05,Good,9,Active,On-site,142300.0,2021,France,Paris,32,Senior
EMP0223691,Astrid Wohlgemut B.A.,Sales,Sales Director,2013-08-14,Good,26,Active,On-site,239215.0,2013,Germany,Cologne,53,Director
EMP0224620,Suzanne Le Brun,IT,IT Manager,2013-05-18,Satisfactory,14,Active,On-site,163091.0,2013,France,Toulouse,43,Senior
EMP0315627,Alain-Marc Da Silva,IT,System Admin,2021-06-11,Excellent,1,Terminated,Hybrid,57233.0,2021,France,Marseille,25,Junior
EMP1332224,Miss Anna Smith,IT,DevOps Engineer,2024-12-22,Good,5,Active,Remote,89421.0,2024,United Kingdom,Birmingham,29,Mid
EMP0615188,Odalys Gallego Gimeno,HR,HR Manager,2009-01-16,Good,4,Active,On-site,64433.0,2009,Spain,Bilbao,35,Mid
EMP1192235,Miss Emma Carter,IT,IT Manager,2019-12-15,Excellent,5,Active,Hybrid,84496.0,2019,United Kingdom,Edinburgh,29,Mid
EMP0838173,Greca Ceci,Finance,Tax Specialist,2009-11-26,Good,6,Active,On-site,101599.0,2009,Italy,Milan,36,Mid
EMP1080178,Jens-Peter Lorch,HR,HR Coordinator,2022-06-24,Good,3,Active,On-site,47145.0,2022,Germany,Berlin,28,Junior
EMP1850905,Aníbal Mascaró Flores,Finance,Finance Manager,2008-03-24,Satisfactory,7,Active,Hybrid,88867.0,2008,Spain,Valencia,38,Mid
EMP1476632,Melitta Hermann,Finance,Tax Specialist,2025-01-27,Satisfactory,2,Resigned,On-site,56915.0,2025,Germany,Munich,27,Junior
EMP0685771,Mario Zampa,Sales,Sales Executive,2022-01-03,Good,6,Active,Remote,78856.0,2022,Italy,Milan,28,Mid
EMP1697126,Ms Kathryn Thorpe,Sales,Sales Director,2023-01-09,Good,1,Resigned,Hybrid,43488.0,2023,United Kingdom,Leeds,25,Junior
EMP0288525,Alexandra Fletcher,Sales,Sales Manager,2016-08-26,Good,5,Active,Remote,86296.0,2016,United Kingdom,Edinburgh,29,Mid
EMP0597944,Marcel de la Gérard,Sales,Business Development,2023-07-04,Needs Improvement,0,Terminated,On-site,43427.0,2023,France,Lyon,27,Junior
EMP0452859,Hendrik Fredriks-Greij,Operations,Operations Manager,2022-02-28,Excellent,9,Active,Hybrid,128313.0,2022,Netherlands,Amsterdam,31,Senior
EMP0487196,Lene Reuter,IT,Software Developer,2026-01-11,Satisfactory,0,Active,Remote,57756.0,2026,Germany,Munich,24,Junior
EMP0050543,Mikolaj Sot,Sales,Sales Executive,2023-05-25,Needs Improvement,0,Active,On-site,48220.0,2023,Poland,Wroclaw,26,Junior
EMP1267176,Kerry Johnson-Mason,Finance,Accountant,2024-04-11,Excellent,8,Active,On-site,78487.0,2024,United Kingdom,Manchester,35,Mid
EMP0891013,Henri Weber,HR,HR Director,2018-06-04,Excellent,4,Active,Remote,66825.0,2018,France,Toulouse,26,Mid
EMP1651066,Kim Marshall-Johnson,IT,System Admin,2021-07-24,Good,4,Resigned,On-site,90017.0,2021,United Kingdom,Birmingham,33,Mid
EMP0357362,Carla Anastasia Escudero Borrego,Sales,Sales Director,2023-11-04,Excellent,6,Active,On-site,92085.0,2023,Spain,Bilbao,31,Mid
EMP0425606,Miss Zoe Watkins,Finance,Accountant,2025-03-10,Good,2,Active,On-site,47269.0,2025,United Kingdom,Leeds,26,Junior
EMP1463059,Carmela Schulz,HR,Talent Specialist,2023-07-28,Good,0,Active,On-site,37263.0,2023,Germany,Munich,21,Junior
EMP1131576,Fito Zaragoza-Puerta,Operations,Operations Analyst,2022-03-02,Satisfactory,2,Active,On-site,51997.0,2022,Spain,Barcelona,31,Junior
EMP0252763,Ruperta Cantero Hurtado,Finance,CFO,2024-12-09,Good,2,Active,Remote,48743.0,2024,Spain,Valencia,26,Junior
EMP0362295,Émilie Royer,Sales,Sales Director,2018-08-10,Good,4,Active,On-site,75499.0,2018,France,Nice,29,Mid
EMP0566069,Sig. Luigi Liguori,Sales,Regional Lead,2025-12-22,Good,5,Active,On-site,84639.0,2025,Italy,Naples,34,Mid
EMP0866632,Elias van Rooij,Operations,Operations Manager,2013-07-10,Satisfactory,15,Active,On-site,150831.0,2013,Netherlands,Eindhoven,45,Senior
EMP1634433,Dr Andrew Griffin,Sales,Sales Executive,2025-12-09,Good,2,Active,Remote,59658.0,2025,United Kingdom,Manchester,27,Junior
EMP0008909,Renée-Corinne Bourgeois,IT,Data Engineer,2022-12-19,Satisfactory,5,Active,Remote,89286.0,2022,France,Toulouse,25,Mid
EMP1845458,Hortense Antoine,Operations,Operations Analyst,2023-04-06,Excellent,4,Active,Hybrid,67962.0,2023,France,Toulouse,27,Mid
EMP1103310,Antony Chan,Sales,Business Development,2025-10-11,Satisfactory,7,Active,On-site,92328.0,2025,United Kingdom,Edinburgh,34,Mid
EMP0444007,Marc Carlier,IT,DevOps Engineer,2025-12-19,Satisfactory,5,Active,Remote,74636.0,2025,France,Nice,26,Mid
EMP0037446,Sibylle Dehmel,Finance,CFO,2024-05-07,Good,3,Active,Hybrid,54170.0,2024,Germany,Cologne,26,Junior
EMP0179410,Charlotte Griffiths,IT,IT Manager,2008-03-24,Satisfactory,24,Active,On-site,208352.0,2008,United Kingdom,Edinburgh,57,Director
EMP0443986,Adrien Fischer,IT,DevOps Engineer,2022-04-14,Excellent,7,Active,On-site,89824.0,2022,France,Toulouse,35,Mid
EMP1981611,Arthur Neveu,Operations,Logistics,2023-06-17,Good,2,Active,On-site,57215.0,2023,France,Paris,30,Junior
EMP0462059,Hugo Hecker,Sales,Sales Executive,2018-05-26,Good,0,Active,Hybrid,56243.0,2018,Germany,Frankfurt,28,Junior
EMP1292977,Lorenzo Muro Cabañas,Operations,Supply Chain,2013-05-26,Needs Improvement,8,Active,Remote,73613.0,2013,Spain,Barcelona,32,Mid
EMP0522625,Xavi Everde,Sales,Sales Director,2025-08-01,Satisfactory,2,Active,On-site,59575.0,2025,Netherlands,Eindhoven,27,Junior
EMP0152151,Sosimo Berenguer Maestre,Operations,Operations Manager,2018-03-14,Excellent,5,Active,On-site,86837.0,2018,Spain,Madrid,28,Mid
EMP1801421,André Blot-Guillou,Operations,Logistics,2018-07-07,Satisfactory,11,Active,On-site,126478.0,2018,France,Marseille,37,Senior
EMP1967182,Dr. Hilde Henck B.A.,Finance,Accountant,2020-06-15,Satisfactory,4,Active,On-site,82612.0,2020,Germany,Munich,31,Mid
EMP1996075,Arthur Jacques de Royer,IT,Data Engineer,2025-02-25,Excellent,2,Active,Remote,58335.0,2025,France,Nice,26,Junior
EMP0530022,Sofía Cazorla Narváez,IT,Data Engineer,2021-08-10,Good,7,Active,Remote,111261.0,2021,Spain,Madrid,32,Mid
EMP1314758,Georgia Roberts,IT,Software Developer,2024-03-17,Satisfactory,4,Active,On-site,86482.0,2024,United Kingdom,Edinburgh,26,Mid
EMP1251882,Luce Mahe,Operations,Logistics,2022-12-26,Excellent,8,Active,Remote,74770.0,2022,France,Marseille,36,Mid
EMP0381695,Dr. Ines Mohaupt MBA.,Operations,Operations Analyst,2024-05-11,Good,8,Active,Remote,71047.0,2024,Germany,Hamburg,33,Mid
EMP0022645,Elías Lara Sebastián,Operations,Logistics,2024-10-16,Needs Improvement,0,Terminated,On-site,40671.0,2024,Spain,Barcelona,22,Junior
EMP0342870,Jérôme-Léon Prévost,IT,IT Manager,2021-04-08,Good,10,Active,On-site,154417.0,2021,France,Nice,31,Senior
EMP1418412,Consuela Fiol,HR,HR Manager,2014-09-27,Good,14,Active,Hybrid,111764.0,2014,Spain,Valencia,38,Senior
EMP0582048,pani Sandra Kuliberda,HR,Recruiter,2023-01-03,Needs Improvement,0,Active,On-site,38316.0,2023,Poland,Warsaw,28,Junior
EMP1409736,Manon Martineau,HR,Recruiter,2020-10-17,Good,1,Terminated,On-site,38141.0,2020,France,Toulouse,26,Junior
EMP1236272,Darko Preiß,HR,HR Director,2015-01-16,Needs Improvement,14,Active,On-site,128954.0,2015,Germany,Berlin,39,Senior
EMP0582871,Dipl.-Ing. Frieder Knappe,Operations,Operations Director,2012-02-11,Good,29,Active,On-site,247416.0,2012,Germany,Munich,52,Director
EMP0360741,Albino Arjona Castañeda,IT,System Admin,2017-08-07,Good,5,Active,Remote,86893.0,2017,Spain,Madrid,27,Mid
